Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
"Aluminum 28",nuclet,N0,final,N0,0,0,0,0,0,0
"Aluminum 28",proton,N0,final,P0,61.11,51.8,0,61.11,51.8,0
"Aluminum 28",proton,N0,final,P1,77.1,-47.5,0,77.1,-47.5,0
"Aluminum 28",proton,N0,final,P2,-61.11,51.8,0,-61.11,51.8,0
"Aluminum 28",proton,N0,final,P3,-77.1,-47.5,0,-77.1,-47.5,0
"Aluminum 28",proton,N0,final,P4,49.5,0,-82.55,49.5,0,-82.55
"Aluminum 28",proton,N0,final,P5,-49.5,0,-82.55,-49.5,0,-82.55
"Aluminum 28",proton,N0,final,P6,-49.5,0,82.55,-49.5,0,82.55
"Aluminum 28",proton,N0,final,P7,49.5,0,82.55,49.5,0,82.55
"Aluminum 28",proton,N0,final,P8,0,83.7,-71.005,0,83.7,-71.005
"Aluminum 28",proton,N0,final,P9,0,83.7,71.005,0,83.7,71.005
"Aluminum 28",proton,N0,final,P10,0,-80.25,-50,0,-80.25,-50
"Aluminum 28",proton,N0,final,P11,0,-80.25,50,0,-80.25,50
"Aluminum 28",proton,N0,final,P12,95.95,87.15,88.25,95.95,87.15,88.25
"Aluminum 28",proton,N0,final,P13,142.75,8.6,49.85,142.75,8.6,49.85
"Aluminum 28",proton,N0,final,P14,142.75,8.6,-49.85,142.75,8.6,-49.85
"Aluminum 28",proton,N0,final,P15,95.95,87.15,-88.25,95.95,87.15,-88.25
"Aluminum 28",neutron,N0,final,U00,142.5,95,0,142.5,95,0
"Aluminum 28",nuclet,N01,boron11,N01,-144.8307,88.476,0,0,0,0
"Aluminum 28",proton,N01,boron11,P0,-199.21729457333,74.623778906458,94.913241201851,99.509090308119,47.5,0
"Aluminum 28",proton,N01,boron11,P1,-142.09806485262,7.3245864138631,49.518337512459,80.901699437495,-50,0
"Aluminum 28",proton,N01,boron11,P2,-140.7747008527,177.25098874174,-65.275257937218,-99.509090308119,47.5,0
"Aluminum 28",proton,N01,boron11,P3,-94.583761014709,90.761342377507,-80.716214633125,-80.901699437495,-50,0
"Aluminum 28",proton,N01,boron11,P4,-104.79834458805,85.716683665766,74.957458506263,50,0,-68.766444521871
"Aluminum 28",proton,N01,boron11,P5,-75.432889864427,137.28343476233,-5.5319212293283,-50,0,-68.766444521871
"Aluminum 28",proton,N01,boron11,P6,-184.86305541195,91.235316334234,-74.957458506263,-50,0,68.766444521871
"Aluminum 28",proton,N01,boron11,P7,-214.22851013557,39.668565237671,5.5319212293283,50,0,68.766444521871
"Aluminum 28",proton,N01,boron11,P9,-169.99599771302,125.9373838241,14.818991632316,0,47.5,0
"Aluminum 28",proton,N01,boron11,P11,-141.75259576186,7.9312420499614,-50.479225558081,0,-80.901699437495,50
"Aluminum 28",neutron,N01,boron11,U04,-156.67334371352,163.94586169364,105.94698738005,49.83636343604,98.847508005713,-69.326902495519
