Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
"Carbon 20 ",nuclet,N0,carbon,N0,0,0,0,0,0,0
"Carbon 20 ",proton,N0,carbon,P0,80.901699437495,50,0,80.901699437495,50,0
"Carbon 20 ",proton,N0,carbon,P1,80.901699437495,-50,0,80.901699437495,-50,0
"Carbon 20 ",proton,N0,carbon,P2,-80.901699437495,50,0,-80.901699437495,50,0
"Carbon 20 ",proton,N0,carbon,P3,-80.901699437495,-50,0,-80.901699437495,-50,0
"Carbon 20 ",proton,N0,carbon,P4,50,0,-80.901699437495,50,0,-80.901699437495
"Carbon 20 ",proton,N0,carbon,P5,-50,0,-80.901699437495,-50,0,-80.901699437495
"Carbon 20 ",proton,N0,carbon,P6,-50,0,80.901699437495,-50,0,80.901699437495
"Carbon 20 ",proton,N0,carbon,P7,50,0,80.901699437495,50,0,80.901699437495
"Carbon 20 ",proton,N0,carbon,P8,0,80.901699437495,-50,0,80.901699437495,-50
"Carbon 20 ",proton,N0,carbon,P9,0,80.901699437495,50,0,80.901699437495,50
"Carbon 20 ",proton,N0,carbon,P10,0,-80.901699437495,-50,0,-80.901699437495,-50
"Carbon 20 ",proton,N0,carbon,P11,0,-80.901699437495,50,0,-80.901699437495,50
"Carbon 20 ",neutron,N0,carbon,U01,90.774351891601,90.774351891601,-90.774351891601,90.774351891601,90.774351891601,-90.774351891601
"Carbon 20 ",neutron,N0,carbon,U04,90.774351891601,90.774351891601,90.774351891601,90.774351891601,90.774351891601,90.774351891601
"Carbon 20 ",neutron,N0,carbon,U11,-90.774351891601,90.774351891601,-90.774351891601,-90.774351891601,90.774351891601,-90.774351891601
"Carbon 20 ",neutron,N0,carbon,U14,-90.774351891601,90.774351891601,90.774351891601,-90.774351891601,90.774351891601,90.774351891601
"Carbon 20 ",neutron,N0,carbon,U05,90.774351891601,-90.774351891601,-90.774351891601,90.774351891601,-90.774351891601,-90.774351891601
"Carbon 20 ",neutron,N0,carbon,U06,90.774351891601,-90.774351891601,90.774351891601,90.774351891601,-90.774351891601,90.774351891601
"Carbon 20 ",neutron,N0,carbon,U15,-90.774351891601,-90.774351891601,90.774351891601,-90.774351891601,-90.774351891601,90.774351891601
"Carbon 20 ",neutron,N0,carbon,U16,-90.774351891601,-90.774351891601,-90.774351891601,-90.774351891601,-90.774351891601,-90.774351891601
"Carbon 20 ",electron,N0,carbon,E01,0,80.901699437495,0,0,80.901699437495,0
"Carbon 20 ",electron,N0,carbon,E02,80.901699437495,0,0,80.901699437495,0,0
"Carbon 20 ",electron,N0,carbon,E03,0,0,-80.901699437495,0,0,-80.901699437495
"Carbon 20 ",electron,N0,carbon,E04,-80.901699437495,0,0,-80.901699437495,0,0
"Carbon 20 ",electron,N0,carbon,E05,0,0,80.901699437495,0,0,80.901699437495
"Carbon 20 ",electron,N0,carbon,E06,0,-80.901699437495,0,0,-80.901699437495,0
