Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
Boomium,nuclet,N0,final,N0,0,0,0,0,0,0
Boomium,proton,N0,final,P0,61.11,51.8,0,61.11,51.8,0
Boomium,proton,N0,final,P1,77.1,-47.5,0,77.1,-47.5,0
Boomium,proton,N0,final,P2,-61.11,51.8,0,-61.11,51.8,0
Boomium,proton,N0,final,P3,-77.1,-47.5,0,-77.1,-47.5,0
Boomium,proton,N0,final,P4,49.5,0,-82.55,49.5,0,-82.55
Boomium,proton,N0,final,P5,-49.5,0,-82.55,-49.5,0,-82.55
Boomium,proton,N0,final,P6,-49.5,0,82.55,-49.5,0,82.55
Boomium,proton,N0,final,P7,49.5,0,82.55,49.5,0,82.55
Boomium,proton,N0,final,P8,0,83.7,-71.005,0,83.7,-71.005
Boomium,proton,N0,final,P9,0,83.7,71.005,0,83.7,71.005
Boomium,proton,N0,final,P10,0,-80.25,-50,0,-80.25,-50
Boomium,proton,N0,final,P11,0,-80.25,50,0,-80.25,50
Boomium,nuclet,N00,final,N00,144.8307,88.476,0,0,0,0
Boomium,proton,N00,final,P0,190.0698200632,97.878760820226,-65.442205073368,61.11,51.8,0
Boomium,proton,N00,final,P1,142.44328398234,11.199268210951,-47.151531987434,77.1,-47.5,0
Boomium,proton,N00,final,P2,154.1793613,160.90364401044,32.931914839472,-61.11,51.8,0
Boomium,proton,N00,final,P3,97.161752798514,90.715198401851,76.963091564848,-77.1,-47.5,0
Boomium,proton,N00,final,P4,93.526372897747,90.353370605879,-81.419248339648,49.5,0,-82.55
Boomium,proton,N00,final,P5,64.454572721364,141.40445419148,-1.7347624014123,-49.5,0,-82.55
Boomium,proton,N00,final,P6,196.13502710225,86.598629394121,81.419248339648,-49.5,0,82.55
Boomium,proton,N00,final,P7,225.20682727864,35.547545808524,1.7347624014123,49.5,0,82.55
Boomium,proton,N00,final,P8,132.30082419798,178.15850438479,-62.027821537256,0,83.7,-71.005
Boomium,proton,N00,final,P9,245.56515688502,131.01752813117,9.4967155029501,0,83.7,71.005
Boomium,proton,N00,final,P11,142.42524471094,8.4912645633521,50.365845391314,0,-80.25,50
Boomium,nuclet,N000,final,N000,233.97970197311,83.67594293502,-144.33762204589,0,0,0
Boomium,proton,N000,final,P0,200.02338291929,89.498434348377,-216.66147074088,61.11,51.8,0
Boomium,proton,N000,final,P1,154.95369639842,39.520780837581,-141.91437978433,77.1,-47.5,0
Boomium,proton,N000,final,P2,301.15359853435,125.13155167992,-158.00408553759,-61.11,51.8,0
Boomium,proton,N000,final,P3,282.54557373309,84.477634810119,-67.908744059022,-77.1,-47.5,0
Boomium,proton,N000,final,P4,154.96479435167,138.64234736898,-144.63971007566,49.5,0,-82.55
Boomium,proton,N000,final,P5,236.88175839922,167.50569719571,-97.126364181978,-49.5,0,-82.55
Boomium,proton,N000,final,P6,312.99460959455,28.709538501058,-144.03553401611,-49.5,0,82.55
Boomium,proton,N000,final,P7,231.077645547,-0.15381132566814,-191.54887990979,49.5,0,82.55
Boomium,proton,N000,final,P8,228.08262488754,181.56506835324,-193.63613755804,0,83.7,-71.005
Boomium,proton,N000,final,P9,293.55074117009,62.180195571736,-233.98484263463,0,83.7,71.005
Boomium,proton,N000,final,P11,231.2994350682,5.0197025078681,-91.934621070898,0,-80.25,50
Boomium,nuclet,N0000,final,N0000,142.50872067337,81.826926596003,-287.28367815493,0,0,0
Boomium,proton,N0000,final,P0,77.921163150919,127.94438824868,-298.2060974839,61.11,51.8,0
Boomium,proton,N0000,final,P1,97.969348170513,86.896878325079,-208.59950003432,77.1,-47.5,0
Boomium,proton,N0000,final,P2,173.17788013682,84.468676729802,-361.24377492364,-61.11,51.8,0
Boomium,proton,N0000,final,P3,218.15087131914,32.045342437246,-288.13157220914,-77.1,-47.5,0
Boomium,proton,N0000,final,P4,148.02699233617,166.08887346842,-241.08599978117,49.5,0,-82.55
Boomium,proton,N0000,final,P5,225.1863359919,130.87290684783,-292.1474468973,-49.5,0,-82.55
Boomium,proton,N0000,final,P6,136.99044901058,-2.4350202764128,-333.4813565287,-49.5,0,82.55
Boomium,proton,N0000,final,P7,59.831105354843,32.78094634418,-282.41990941256,49.5,0,82.55
Boomium,proton,N0000,final,P8,153.03617790437,178.55232592349,-338.08495564072,0,83.7,-71.005
Boomium,proton,N0000,final,P9,77.174894377916,63.888130097242,-373.63812648721,0,83.7,71.005
Boomium,proton,N0000,final,P11,142.0725446855,3.685489661456,-234.05034194244,0,-80.25,50
Boomium,proton,N0000,final,P12,-7.9490632516736,85.718639346237,-331.2938738854,95.95,87.15,88.25
