Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
"Beryllium 8",nuclet,N0,lithium,N0,0,0,0,0,0,0
"Beryllium 8",proton,N0,lithium,P1,80.901699437495,-50,0,80.901699437495,-50,0
"Beryllium 8",proton,N0,lithium,P3,-80.901699437495,-50,0,-80.901699437495,-50,0
"Beryllium 8",proton,N0,lithium,P4,50,0,-80.901699437495,50,0,-80.901699437495
"Beryllium 8",proton,N0,lithium,P5,-50,0,-80.901699437495,-50,0,-80.901699437495
"Beryllium 8",proton,N0,lithium,P9,0,8.08,4.9945,0,8.08,4.9945
"Beryllium 8",proton,N0,lithium,P10,0,-80.901699437495,-50,0,-80.901699437495,-50
"Beryllium 8",proton,N0,lithium,P11,0,-80.901699437495,50,0,-80.901699437495,50
"Beryllium 8",neutron,N0,lithium,U03,55.911185400073,-6.4821344777925,86.460280691993,55.911185400073,-6.4821344777925,86.460280691993
"Beryllium 8",electron,N0,lithium,E01,-25,-40.450849718747,-65.450849718747,-25,-40.450849718747,-65.450849718747
"Beryllium 8",electron,N0,lithium,E02,65.450849718747,-25,-40.450849718747,65.450849718747,-25,-40.450849718747
"Beryllium 8",electron,N0,lithium,E03,-40.450849718747,-65.450849718747,25,-40.450849718747,-65.450849718747,25
"Beryllium 8",electron,N0,lithium,E04,27.955592700037,0.79893276110377,45.727390345996,27.955592700037,0.79893276110377,45.727390345996
