Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
"Boron 11 ALT ",nuclet,N0,boron11,N0,0,0,0,0,0,0
"Boron 11 ALT ",proton,N0,boron11,P0,99.509090308119,47.5,0,99.509090308119,47.5,0
"Boron 11 ALT ",proton,N0,boron11,P1,80.901699437495,-50,0,80.901699437495,-50,0
"Boron 11 ALT ",proton,N0,boron11,P2,-99.509090308119,47.5,0,-99.509090308119,47.5,0
"Boron 11 ALT ",proton,N0,boron11,P3,-80.901699437495,-50,0,-80.901699437495,-50,0
"Boron 11 ALT ",proton,N0,boron11,P4,50,0,-68.766444521871,50,0,-68.766444521871
"Boron 11 ALT ",proton,N0,boron11,P5,-50,0,-68.766444521871,-50,0,-68.766444521871
"Boron 11 ALT ",proton,N0,boron11,P6,-50,0,68.766444521871,-50,0,68.766444521871
"Boron 11 ALT ",proton,N0,boron11,P7,50,0,68.766444521871,50,0,68.766444521871
"Boron 11 ALT ",proton,N0,boron11,P9,0,47.5,0,0,47.5,0
"Boron 11 ALT ",proton,N0,boron11,P10,0,-80.901699437495,-50,0,-80.901699437495,-50
"Boron 11 ALT ",proton,N0,boron11,P11,0,-80.901699437495,50,0,-80.901699437495,50
"Boron 11 ALT ",electron,N0,boron11,E01,0,0,-68.766444521871,0,0,-68.766444521871
"Boron 11 ALT ",electron,N0,boron11,E02,0,0,68.766444521871,0,0,68.766444521871
"Boron 11 ALT ",electron,N0,boron11,E03,0,-80.901699437495,0,0,-80.901699437495,0
"Boron 11 ALT ",electron,N0,boron11,E04,40.450849718747,-1.25,0,40.450849718747,-1.25,0
"Boron 11 ALT ",electron,N0,boron11,E05,-90.205394872807,-1.25,0,-90.205394872807,-1.25,0
