Element,Type,"Nuclet ID","Nuclet Type","Particle ID",X,Y,Z,Xn,Yn,Zn
"Zinc 64",nuclet,N0,final,N0,0,0,0,0,0,0
"Zinc 64",proton,N0,final,P0,61.11,51.8,0,61.11,51.8,0
"Zinc 64",proton,N0,final,P1,77.1,-47.5,0,77.1,-47.5,0
"Zinc 64",proton,N0,final,P2,-61.11,51.8,0,-61.11,51.8,0
"Zinc 64",proton,N0,final,P3,-77.1,-47.5,0,-77.1,-47.5,0
"Zinc 64",proton,N0,final,P4,49.5,0,-82.55,49.5,0,-82.55
"Zinc 64",proton,N0,final,P5,-49.5,0,-82.55,-49.5,0,-82.55
"Zinc 64",proton,N0,final,P6,-49.5,0,82.55,-49.5,0,82.55
"Zinc 64",proton,N0,final,P7,49.5,0,82.55,49.5,0,82.55
"Zinc 64",proton,N0,final,P8,0,83.7,-71.005,0,83.7,-71.005
"Zinc 64",proton,N0,final,P9,0,83.7,71.005,0,83.7,71.005
"Zinc 64",proton,N0,final,P10,0,-80.25,-50,0,-80.25,-50
"Zinc 64",proton,N0,final,P11,0,-80.25,50,0,-80.25,50
"Zinc 64",nuclet,N00,final,N00,144.8307,88.476,0,0,0,0
"Zinc 64",proton,N00,final,P0,190.0698200632,97.878760820226,-65.442205073368,61.11,51.8,0
"Zinc 64",proton,N00,final,P1,142.44328398234,11.199268210951,-47.151531987434,77.1,-47.5,0
"Zinc 64",proton,N00,final,P2,154.1793613,160.90364401044,32.931914839472,-61.11,51.8,0
"Zinc 64",proton,N00,final,P3,97.161752798514,90.715198401851,76.963091564848,-77.1,-47.5,0
"Zinc 64",proton,N00,final,P4,93.526372897747,90.353370605879,-81.419248339648,49.5,0,-82.55
"Zinc 64",proton,N00,final,P5,64.454572721364,141.40445419148,-1.7347624014123,-49.5,0,-82.55
"Zinc 64",proton,N00,final,P6,196.13502710225,86.598629394121,81.419248339648,-49.5,0,82.55
